source,loc.correct,country_code,NAME_0,NAME_1,NAME_2,NAME_3
gadm,argentina_la pampa_puelen,AR,Argentina,La Pampa,Puelén,NA
gadm,argentina_la pampa_quemu quemu,AR,Argentina,La Pampa,Quemú Quemú,NA
gadm,argentina_la pampa_rancul,AR,Argentina,La Pampa,Rancul,NA
gadm,argentina_la pampa_realico,AR,Argentina,La Pampa,Realicó,NA
gadm,argentina_la pampa_toay,AR,Argentina,La Pampa,Toay,NA
gadm,argentina_la pampa_trenel,AR,Argentina,La Pampa,Trenel,NA
gadm,argentina_la pampa_utracan,AR,Argentina,La Pampa,Utracán,NA
gadm,argentina_la rioja,AR,Argentina,La Rioja,NA,NA
gadm,argentina_la rioja_arauco,AR,Argentina,La Rioja,Arauco,NA
gadm,argentina_la rioja_capital,AR,Argentina,La Rioja,Capital,NA
gadm,argentina_la rioja_castro barros,AR,Argentina,La Rioja,Castro Barros,NA
gadm,argentina_la rioja_chamical,AR,Argentina,La Rioja,Chamical,NA
gadm,argentina_la rioja_chilecito,AR,Argentina,La Rioja,Chilecito,NA
gadm,argentina_la rioja_coronel felipe varela,AR,Argentina,La Rioja,Coronel Felipe Varela,NA
gadm,argentina_la rioja_famatina,AR,Argentina,La Rioja,Famatina,NA
gadm,argentina_la rioja_general angel vicente penaloza,AR,Argentina,La Rioja,General Angel Vicente Peñaloza,NA
gadm,argentina_la rioja_general belgrano,AR,Argentina,La Rioja,General Belgrano,NA
gadm,argentina_la rioja_general juan facundo quiroga,AR,Argentina,La Rioja,General Juan Facundo Quiroga,NA
gadm,argentina_la rioja_general lamadrid,AR,Argentina,La Rioja,General Lamadrid,NA
gadm,argentina_la rioja_general ocampo,AR,Argentina,La Rioja,General Ocampo,NA
gadm,argentina_la rioja_general san martin,AR,Argentina,La Rioja,General San Martín,NA
gadm,argentina_la rioja_independencia,AR,Argentina,La Rioja,Independencia,NA
gadm,argentina_la rioja_rosario vera penaloza,AR,Argentina,La Rioja,Rosario Vera Peñaloza,NA
gadm,argentina_la rioja_san blas sauces,AR,Argentina,La Rioja,San Blas de los Sauces,NA
gadm,argentina_la rioja_sanagasta,AR,Argentina,La Rioja,Sanagasta,NA
gadm,argentina_la rioja_vinchina,AR,Argentina,La Rioja,Vinchina,NA
gadm,argentina_mendoza,AR,Argentina,Mendoza,NA,NA
gadm,argentina_mendoza_capital,AR,Argentina,Mendoza,Capital,NA
gadm,argentina_mendoza_general alvear,AR,Argentina,Mendoza,General Alvear,NA
gadm,argentina_mendoza_godoy cruz,AR,Argentina,Mendoza,Godoy Cruz,NA
gadm,argentina_mendoza_guaymallen,AR,Argentina,Mendoza,Guaymallén,NA
gadm,argentina_mendoza_junin,AR,Argentina,Mendoza,Junín,NA
gadm,argentina_mendoza_la paz,AR,Argentina,Mendoza,La Paz,NA
gadm,argentina_mendoza_las heras,AR,Argentina,Mendoza,Las Heras,NA
gadm,argentina_mendoza_lavalle,AR,Argentina,Mendoza,Lavalle,NA
gadm,argentina_mendoza_lujan cuyo,AR,Argentina,Mendoza,Luján de Cuyo,NA
gadm,argentina_mendoza_maipu,AR,Argentina,Mendoza,Maipú,NA
gadm,argentina_mendoza_malargue,AR,Argentina,Mendoza,Malargüe,NA
gadm,argentina_mendoza_rivadavia,AR,Argentina,Mendoza,Rivadavia,NA
gadm,argentina_mendoza_san carlos,AR,Argentina,Mendoza,San Carlos,NA
gadm,argentina_mendoza_san martin,AR,Argentina,Mendoza,San Martín,NA
gadm,argentina_mendoza_san rafael,AR,Argentina,Mendoza,San Rafael,NA
gadm,argentina_mendoza_santa rosa,AR,Argentina,Mendoza,Santa Rosa,NA
gadm,argentina_mendoza_tunuyan,AR,Argentina,Mendoza,Tunuyán,NA
gadm,argentina_mendoza_tupungato,AR,Argentina,Mendoza,Tupungato,NA
gadm,argentina_misiones,AR,Argentina,Misiones,NA,NA
gadm,argentina_misiones_apostoles,AR,Argentina,Misiones,Apóstoles,NA
gadm,argentina_misiones_cainguas,AR,Argentina,Misiones,Cainguás,NA
gadm,argentina_misiones_candelaria,AR,Argentina,Misiones,Candelaria,NA
gadm,argentina_misiones_capital,AR,Argentina,Misiones,Capital,NA
gadm,argentina_misiones_concepcion,AR,Argentina,Misiones,Concepción,NA
gadm,argentina_misiones_eldorado,AR,Argentina,Misiones,Eldorado,NA
gadm,argentina_misiones_general manuel belgrano,AR,Argentina,Misiones,General Manuel Belgrano,NA
gadm,argentina_misiones_guarani,AR,Argentina,Misiones,Guaraní,NA
gadm_treeco,argentina_misiones_iguazu,AR,Argentina,Misiones,Iguazú,NA
gadm,argentina_misiones_leandro n. alem,AR,Argentina,Misiones,Leandro N. Alem,NA
gadm,argentina_misiones_libertador general san martin,AR,Argentina,Misiones,Libertador General San Martín,NA
gadm,argentina_misiones_montecarlo,AR,Argentina,Misiones,Montecarlo,NA
gadm,argentina_misiones_obera,AR,Argentina,Misiones,Oberá,NA
gadm_treeco,argentina_misiones_san ignacio,AR,Argentina,Misiones,San Ignacio,NA
gadm,argentina_misiones_san javier,AR,Argentina,Misiones,San Javier,NA
gadm_treeco,argentina_misiones_san pedro,AR,Argentina,Misiones,San Pedro,NA
gadm,argentina_misiones_veinticinco mayo,AR,Argentina,Misiones,Veinticinco de Mayo,NA
gadm,argentina_neuquen,AR,Argentina,Neuquén,NA,NA
gadm,argentina_neuquen_alumine,AR,Argentina,Neuquén,Aluminé,NA
gadm,argentina_neuquen_anelo,AR,Argentina,Neuquén,Añelo,NA
gadm,argentina_neuquen_catan lil,AR,Argentina,Neuquén,Catán Lil,NA
gadm,argentina_neuquen_chos malal,AR,Argentina,Neuquén,Chos Malal,NA
gadm,argentina_neuquen_collon cura,AR,Argentina,Neuquén,Collón Curá,NA
gadm,argentina_neuquen_confluencia,AR,Argentina,Neuquén,Confluencia,NA
gadm,argentina_neuquen_huiliches,AR,Argentina,Neuquén,Huiliches,NA
gadm,argentina_neuquen_lacar,AR,Argentina,Neuquén,Lacar,NA
gadm,argentina_neuquen_loncopue,AR,Argentina,Neuquén,Loncopué,NA
gadm,argentina_neuquen_los lagos,AR,Argentina,Neuquén,Los Lagos,NA
gadm,argentina_neuquen_minas,AR,Argentina,Neuquén,Minas,NA
gadm,argentina_neuquen_norquin,AR,Argentina,Neuquén,Ñorquín,NA
gadm,argentina_neuquen_pehuenches,AR,Argentina,Neuquén,Pehuenches,NA
gadm,argentina_neuquen_picun leufu,AR,Argentina,Neuquén,Picún Leufú,NA
gadm,argentina_neuquen_picunches,AR,Argentina,Neuquén,Picunches,NA
gadm,argentina_neuquen_zapala,AR,Argentina,Neuquén,Zapala,NA
gadm,argentina_rio negro,AR,Argentina,Río Negro,NA,NA
gadm,argentina_rio negro_adolfo alsina,AR,Argentina,Río Negro,Adolfo Alsina,NA
gadm,argentina_rio negro_avellaneda,AR,Argentina,Río Negro,Avellaneda,NA
gadm,argentina_rio negro_bariloche,AR,Argentina,Río Negro,Bariloche,NA
gadm,argentina_rio negro_conesa,AR,Argentina,Río Negro,Conesa,NA
gadm,argentina_rio negro_el cuy,AR,Argentina,Río Negro,El Cuy,NA
gadm,argentina_rio negro_general roca,AR,Argentina,Río Negro,General Roca,NA
gadm,argentina_rio negro_norquinco,AR,Argentina,Río Negro,Ñorquinco,NA
gadm,argentina_rio negro_nueve julio,AR,Argentina,Río Negro,Nueve de Julio,NA
gadm,argentina_rio negro_pichi mahuida,AR,Argentina,Río Negro,Pichi Mahuida,NA
gadm,argentina_rio negro_pilcaniyeu,AR,Argentina,Río Negro,Pilcaniyeu,NA
gadm,argentina_rio negro_san antonio,AR,Argentina,Río Negro,San Antonio,NA
gadm,argentina_rio negro_valcheta,AR,Argentina,Río Negro,Valcheta,NA
gadm,argentina_rio negro_veinticinco mayo,AR,Argentina,Río Negro,Veinticinco de Mayo,NA
gadm,argentina_salta,AR,Argentina,Salta,NA,NA
gadm_treeco,argentina_salta_anta,AR,Argentina,Salta,Anta,NA
gadm,argentina_salta_cachi,AR,Argentina,Salta,Cachi,NA
gadm,argentina_salta_cafayate,AR,Argentina,Salta,Cafayate,NA
gadm,argentina_salta_capital,AR,Argentina,Salta,Capital,NA
gadm,argentina_salta_cerrillos,AR,Argentina,Salta,Cerrillos,NA
gadm,argentina_salta_chicoana,AR,Argentina,Salta,Chicoana,NA
gadm,argentina_salta_general guemes,AR,Argentina,Salta,General Güemes,NA
gadm,argentina_salta_general jose san martin,AR,Argentina,Salta,General José de San Martín,NA
gadm,argentina_salta_guachipas,AR,Argentina,Salta,Guachipas,NA
gadm,argentina_salta_iruya,AR,Argentina,Salta,Iruya,NA
gadm,argentina_salta_la caldera,AR,Argentina,Salta,La Caldera,NA
gadm,argentina_salta_la candelaria,AR,Argentina,Salta,La Candelaria,NA
gadm,argentina_salta_la poma,AR,Argentina,Salta,La Poma,NA
gadm,argentina_salta_la vina,AR,Argentina,Salta,La Viña,NA
gadm,argentina_salta_los andes,AR,Argentina,Salta,Los Andes,NA
gadm,argentina_salta_metan,AR,Argentina,Salta,Metán,NA
gadm,argentina_salta_molinos,AR,Argentina,Salta,Molinos,NA
gadm,argentina_salta_oran,AR,Argentina,Salta,Orán,NA
gadm,argentina_salta_rivadavia,AR,Argentina,Salta,Rivadavia,NA
gadm,argentina_salta_rosario frontera,AR,Argentina,Salta,Rosario de la Frontera,NA
gadm,argentina_salta_rosario lerma,AR,Argentina,Salta,Rosario de Lerma,NA
gadm,argentina_salta_san carlos,AR,Argentina,Salta,San Carlos,NA
gadm,argentina_salta_santa victoria,AR,Argentina,Salta,Santa Victoria,NA
gadm,argentina_san juan,AR,Argentina,San Juan,NA,NA
gadm,argentina_san juan_albardon,AR,Argentina,San Juan,Albardón,NA
gadm,argentina_san juan_angaco,AR,Argentina,San Juan,Angaco,NA
gadm,argentina_san juan_calingasta,AR,Argentina,San Juan,Calingasta,NA
gadm,argentina_san juan_capital,AR,Argentina,San Juan,Capital,NA
gadm,argentina_san juan_caucete,AR,Argentina,San Juan,Caucete,NA
gadm,argentina_san juan_chimbas,AR,Argentina,San Juan,Chimbas,NA
gadm,argentina_san juan_iglesia,AR,Argentina,San Juan,Iglesia,NA
gadm,argentina_san juan_jachal,AR,Argentina,San Juan,Jáchal,NA
gadm,argentina_san juan_pocito,AR,Argentina,San Juan,Pocito,NA
gadm,argentina_san juan_rawson,AR,Argentina,San Juan,Rawson,NA
gadm,argentina_san juan_rivadavia,AR,Argentina,San Juan,Rivadavia,NA
gadm,argentina_san juan_san martin,AR,Argentina,San Juan,San Martín,NA
gadm,argentina_san juan_santa lucia,AR,Argentina,San Juan,Santa Lucía,NA
gadm,argentina_san juan_sarmiento,AR,Argentina,San Juan,Sarmiento,NA
gadm,argentina_san juan_ullum,AR,Argentina,San Juan,Ullum,NA
gadm,argentina_san juan_valle fertil,AR,Argentina,San Juan,Valle Fértil,NA
gadm,argentina_san juan_veinticinco mayo,AR,Argentina,San Juan,Veinticinco de Mayo,NA
gadm,argentina_san juan_zonda,AR,Argentina,San Juan,Zonda,NA
gadm,argentina_san luis,AR,Argentina,San Luis,NA,NA
gadm,argentina_san luis_ayacucho,AR,Argentina,San Luis,Ayacucho,NA
gadm,argentina_san luis_belgrano,AR,Argentina,San Luis,Belgrano,NA
gadm,argentina_san luis_chacabuco,AR,Argentina,San Luis,Chacabuco,NA
gadm,argentina_san luis_coronel pringles,AR,Argentina,San Luis,Coronel Pringles,NA
gadm,argentina_san luis_general pedernera,AR,Argentina,San Luis,General Pedernera,NA
gadm,argentina_san luis_gobernador dupuy,AR,Argentina,San Luis,Gobernador Dupuy,NA
gadm,argentina_san luis_junin,AR,Argentina,San Luis,Junín,NA
gadm,argentina_san luis_la capital,AR,Argentina,San Luis,La Capital,NA
gadm,argentina_san luis_libertador general san martin,AR,Argentina,San Luis,Libertador General San Martín,NA
gadm,argentina_santa cruz,AR,Argentina,Santa Cruz,NA,NA
gadm,argentina_santa cruz_corpen aike,AR,Argentina,Santa Cruz,Corpen Aike,NA
gadm,argentina_santa cruz_deseado,AR,Argentina,Santa Cruz,Deseado,NA
gadm,argentina_santa cruz_guer aike,AR,Argentina,Santa Cruz,Güer Aike,NA
gadm,argentina_santa cruz_lago argentino,AR,Argentina,Santa Cruz,Lago Argentino,NA
gadm,argentina_santa cruz_lago buenos aires,AR,Argentina,Santa Cruz,Lago Buenos Aires,NA
gadm,argentina_santa cruz_magallanes,AR,Argentina,Santa Cruz,Magallanes,NA
gadm,argentina_santa cruz_rio chico,AR,Argentina,Santa Cruz,Rió Chico,NA
gadm,argentina_santa fe,AR,Argentina,Santa Fe,NA,NA
gadm,argentina_santa fe_belgrano,AR,Argentina,Santa Fe,Belgrano,NA
gadm,argentina_santa fe_caseros,AR,Argentina,Santa Fe,Caseros,NA
gadm,argentina_santa fe_castellanos,AR,Argentina,Santa Fe,Castellanos,NA
gadm,argentina_santa fe_constitucion,AR,Argentina,Santa Fe,Constitución,NA
gadm,argentina_santa fe_garay,AR,Argentina,Santa Fe,Garay,NA
gadm,argentina_santa fe_general lopez,AR,Argentina,Santa Fe,General López,NA
gadm,argentina_santa fe_general obligado,AR,Argentina,Santa Fe,General Obligado,NA
gadm,argentina_santa fe_iriondo,AR,Argentina,Santa Fe,Iriondo,NA
gadm,argentina_santa fe_la capital,AR,Argentina,Santa Fe,La Capital,NA
gadm,argentina_santa fe_las colonias,AR,Argentina,Santa Fe,Las Colonias,NA
gadm,argentina_santa fe_nueve julio,AR,Argentina,Santa Fe,Nueve de Julio,NA
gadm,argentina_santa fe_rosario,AR,Argentina,Santa Fe,Rosario,NA
gadm,argentina_santa fe_san cristobal,AR,Argentina,Santa Fe,San Cristóbal,NA
gadm,argentina_santa fe_san javier,AR,Argentina,Santa Fe,San Javier,NA
gadm,argentina_santa fe_san jeronimo,AR,Argentina,Santa Fe,San Jerónimo,NA
gadm,argentina_santa fe_san justo,AR,Argentina,Santa Fe,San Justo,NA
gadm,argentina_santa fe_san lorenzo,AR,Argentina,Santa Fe,San Lorenzo,NA
gadm,argentina_santa fe_san martin,AR,Argentina,Santa Fe,San Martín,NA
gadm,argentina_santa fe_vera,AR,Argentina,Santa Fe,Vera,NA
gadm,argentina_santiago estero,AR,Argentina,Santiago del Estero,NA,NA
gadm,argentina_santiago estero_aguirre,AR,Argentina,Santiago del Estero,Aguirre,NA
gadm,argentina_santiago estero_alberdi,AR,Argentina,Santiago del Estero,Alberdi,NA
gadm,argentina_santiago estero_atamisqui,AR,Argentina,Santiago del Estero,Atamisqui,NA
gadm,argentina_santiago estero_avellaneda,AR,Argentina,Santiago del Estero,Avellaneda,NA
gadm,argentina_santiago estero_banda,AR,Argentina,Santiago del Estero,Banda,NA
gadm,argentina_santiago estero_belgrano,AR,Argentina,Santiago del Estero,Belgrano,NA
gadm,argentina_santiago estero_capital,AR,Argentina,Santiago del Estero,Capital,NA
gadm,argentina_santiago estero_choya,AR,Argentina,Santiago del Estero,Choya,NA
gadm,argentina_santiago estero_copo,AR,Argentina,Santiago del Estero,Copo,NA
gadm,argentina_santiago estero_figueroa,AR,Argentina,Santiago del Estero,Figueroa,NA
gadm,argentina_santiago estero_general taboada,AR,Argentina,Santiago del Estero,General Taboada,NA
gadm,argentina_santiago estero_guasayan,AR,Argentina,Santiago del Estero,Guasayán,NA
gadm,argentina_santiago estero_jimenez,AR,Argentina,Santiago del Estero,Jiménez,NA
gadm,argentina_santiago estero_juan felipe ibarra,AR,Argentina,Santiago del Estero,Juan Felipe Ibarra,NA
gadm,argentina_santiago estero_loreto,AR,Argentina,Santiago del Estero,Loreto,NA
gadm,argentina_santiago estero_mitre,AR,Argentina,Santiago del Estero,Mitre,NA
gadm,argentina_santiago estero_moreno,AR,Argentina,Santiago del Estero,Moreno,NA
gadm,argentina_santiago estero_ojo agua,AR,Argentina,Santiago del Estero,Ojo de Agua,NA
gadm,argentina_santiago estero_pellegrini,AR,Argentina,Santiago del Estero,Pellegrini,NA
gadm,argentina_santiago estero_quebrachos,AR,Argentina,Santiago del Estero,Quebrachos,NA
gadm,argentina_santiago estero_rio hondo,AR,Argentina,Santiago del Estero,Rió Hondo,NA
gadm,argentina_santiago estero_rivadavia,AR,Argentina,Santiago del Estero,Rivadavia,NA
gadm,argentina_santiago estero_robles,AR,Argentina,Santiago del Estero,Robles,NA
gadm,argentina_santiago estero_salavina,AR,Argentina,Santiago del Estero,Salavina,NA
gadm,argentina_santiago estero_san martin,AR,Argentina,Santiago del Estero,San Martín,NA
gadm,argentina_santiago estero_sarmiento,AR,Argentina,Santiago del Estero,Sarmiento,NA
gadm,argentina_santiago estero_silipica,AR,Argentina,Santiago del Estero,Silípica,NA
gadm,argentina_tierra fuego,AR,Argentina,Tierra del Fuego,NA,NA
gadm,argentina_tierra fuego_rio grande,AR,Argentina,Tierra del Fuego,Rió Grande,NA
gadm,argentina_tierra fuego_ushuaia,AR,Argentina,Tierra del Fuego,Ushuaia,NA
gadm,argentina_tucuman,AR,Argentina,Tucumán,NA,NA
gadm,argentina_tucuman_burruyacu,AR,Argentina,Tucumán,Burruyacú,NA
gadm,argentina_tucuman_capital,AR,Argentina,Tucumán,Capital,NA
gadm,argentina_tucuman_chicligasta,AR,Argentina,Tucumán,Chicligasta,NA
gadm,argentina_tucuman_cruz alta,AR,Argentina,Tucumán,Cruz Alta,NA
gadm,argentina_tucuman_famailla,AR,Argentina,Tucumán,Famaillá,NA
gadm,argentina_tucuman_graneros,AR,Argentina,Tucumán,Graneros,NA
gadm,argentina_tucuman_juan b. alberdi,AR,Argentina,Tucumán,Juan B. Alberdi,NA
gadm,argentina_tucuman_la cocha,AR,Argentina,Tucumán,La Cocha,NA
gadm,argentina_tucuman_leales,AR,Argentina,Tucumán,Leales,NA
gadm,argentina_tucuman_lules,AR,Argentina,Tucumán,Lules,NA
gadm,argentina_tucuman_monteros,AR,Argentina,Tucumán,Monteros,NA
gadm,argentina_tucuman_rio chico,AR,Argentina,Tucumán,Rió Chico,NA
gadm,argentina_tucuman_simoca,AR,Argentina,Tucumán,Simoca,NA
gadm,argentina_tucuman_tafi valle,AR,Argentina,Tucumán,Tafí del Valle,NA
gadm,argentina_tucuman_tafi viejo,AR,Argentina,Tucumán,Tafí Viejo,NA
gadm,argentina_tucuman_trancas,AR,Argentina,Tucumán,Trancas,NA
gadm,argentina_tucuman_yerba buena,AR,Argentina,Tucumán,Yerba Buena,NA
gadm,armenia,AM,Armenia,NA,NA,NA
gadm,aruba,AW,Aruba,NA,NA,NA
gadm,australia,AU,Australia,NA,NA,NA
gadm,austria,AT,Austria,NA,NA,NA
gadm,azerbaijan,AZ,Azerbaijan,NA,NA,NA
gadm,bahamas,BS,Bahamas,NA,NA,NA
gadm,bahamas_acklins,BS,Bahamas,Acklins,NA,NA
gadm,bahamas_berry islands,BS,Bahamas,Berry Islands,NA,NA
gadm,bahamas_biminis,BS,Bahamas,Biminis,NA,NA
gadm,bahamas_black point,BS,Bahamas,Black Point,NA,NA
gadm,bahamas_cat island,BS,Bahamas,Cat Island,NA,NA
gadm,bahamas_central abaco,BS,Bahamas,Central Abaco,NA,NA
gbif_gsg,bahamas_central abaco_marsh harbour,NA,bahamas,marsh harbour,NA,NA
gadm,bahamas_central andros,BS,Bahamas,Central Andros,NA,NA
gadm,bahamas_central eleuthera,BS,Bahamas,Central Eleuthera,NA,NA
gadm,bahamas_city freeport,BS,Bahamas,City of Freeport,NA,NA
gadm,bahamas_crooked island,BS,Bahamas,Crooked Island,NA,NA
gadm,bahamas_east grand bahama,BS,Bahamas,East Grand Bahama,NA,NA
gadm,bahamas_exuma,BS,Bahamas,Exuma,NA,NA
gadm,bahamas_grand cay,BS,Bahamas,Grand Cay,NA,NA
gadm,bahamas_hope town,BS,Bahamas,Hope Town,NA,NA
gadm,bahamas_inagua,BS,Bahamas,Inagua,NA,NA
gadm,bahamas_long island,BS,Bahamas,Long Island,NA,NA
gadm,bahamas_mangrove cay,BS,Bahamas,Mangrove Cay,NA,NA
gadm,bahamas_mayaguana,BS,Bahamas,Mayaguana,NA,NA
gadm,bahamas_moore's island,BS,Bahamas,Moore's Island,NA,NA
gadm,bahamas_new providence,BS,Bahamas,New Providence,NA,NA
gadm,bahamas_north abaco,BS,Bahamas,North Abaco,NA,NA
google,bahamas_north abaco_green turtle cay,BS,Bahamas,North Abaco,Green Turtle Cay,NA
gadm,bahamas_north andros,BS,Bahamas,North Andros,NA,NA
gadm,bahamas_north eleuthera,BS,Bahamas,North Eleuthera,NA,NA
gadm,bahamas_north eleuthera_harbour island,BS,Bahamas,North Eleuthera,Harbour Island,NA
google,bahamas_north eleuthera_royal island,BS,Bahamas,North Eleuthera,Royal Island,NA
gadm,bahamas_ragged island,BS,Bahamas,Ragged Island,NA,NA
gadm,bahamas_rum cay,BS,Bahamas,Rum Cay,NA,NA
gadm,bahamas_san salvador,BS,Bahamas,San Salvador,NA,NA
gadm,bahamas_south abaco,BS,Bahamas,South Abaco,NA,NA
gadm,bahamas_south andros,BS,Bahamas,South Andros,NA,NA
gadm,bahamas_south eleuthera,BS,Bahamas,South Eleuthera,NA,NA
gadm,bahamas_spanish wells,BS,Bahamas,Spanish Wells,NA,NA
gadm,bahamas_west grand bahama,BS,Bahamas,West Grand Bahama,NA,NA
gadm,bahrain,BH,Bahrain,NA,NA,NA
gadm,bangladesh,BD,Bangladesh,NA,NA,NA
gadm,barbados,BB,Barbados,NA,NA,NA
gadm,barbados_christ church,BB,Barbados,Christ Church,NA,NA
gadm,barbados_saint andrew,BB,Barbados,Saint Andrew,NA,NA
gadm,barbados_saint george,BB,Barbados,Saint George,NA,NA
gadm,barbados_saint james,BB,Barbados,Saint James,NA,NA
gadm,barbados_saint john,BB,Barbados,Saint John,NA,NA
gadm,barbados_saint joseph,BB,Barbados,Saint Joseph,NA,NA
gadm,barbados_saint lucy,BB,Barbados,Saint Lucy,NA,NA
gadm,barbados_saint michael,BB,Barbados,Saint Michael,NA,NA
gadm,barbados_saint peter,BB,Barbados,Saint Peter,NA,NA
gadm,barbados_saint philip,BB,Barbados,Saint Philip,NA,NA
gadm,barbados_saint thomas,BB,Barbados,Saint Thomas,NA,NA
gadm,belarus,BY,Belarus,NA,NA,NA
gadm,belgium,BE,Belgium,NA,NA,NA
gadm,belize,BZ,Belize,NA,NA,NA
gadm,belize_belize,BZ,Belize,Belize,NA,NA
gadm,belize_cayo,BZ,Belize,Cayo,NA,NA
gadm,belize_corozal,BZ,Belize,Corozal,NA,NA
gadm,belize_orange walk,BZ,Belize,Orange Walk,NA,NA
gadm,belize_stann creek,BZ,Belize,Stann Creek,NA,NA
gadm,belize_toledo,BZ,Belize,Toledo,NA,NA
gadm,benin,BJ,Benin,NA,NA,NA
gadm,bermuda,BM,Bermuda,NA,NA,NA
gadm,bermuda_devonshire,BM,Bermuda,Devonshire,NA,NA
gadm,bermuda_hamilton,BM,Bermuda,Hamilton,NA,NA
gadm,bermuda_hamilton municipality,BM,Bermuda,Hamilton Municipality,NA,NA
gadm,bermuda_paget,BM,Bermuda,Paget,NA,NA
gadm,bermuda_pembroke,BM,Bermuda,Pembroke,NA,NA
gadm,bermuda_saint george's,BM,Bermuda,Saint George's,NA,NA
gadm,bermuda_saint george municipality,BM,Bermuda,Saint George municipality,NA,NA
gadm,bermuda_sandys,BM,Bermuda,Sandys,NA,NA
gadm,bermuda_smiths,BM,Bermuda,Smiths,NA,NA
gadm,bermuda_southampton,BM,Bermuda,Southampton,NA,NA
gadm,bermuda_warwick,BM,Bermuda,Warwick,NA,NA
gadm,bhutan,BT,Bhutan,NA,NA,NA
gadm,bolivia,BO,Bolivia,NA,NA,NA
gadm,bolivia_chuquisaca,BO,Bolivia,Chuquisaca,NA,NA
gadm,bolivia_chuquisaca_belisario boeto,BO,Bolivia,Chuquisaca,Belisario Boeto,NA
gadm,bolivia_chuquisaca_hernando siles,BO,Bolivia,Chuquisaca,Hernando Siles,NA
gadm,bolivia_chuquisaca_jaime zudanez,BO,Bolivia,Chuquisaca,Jaime Zudáñez,NA
gadm,bolivia_chuquisaca_juana azurduay padilla,BO,Bolivia,Chuquisaca,Juana Azurduay de Padilla,NA
gadm,bolivia_chuquisaca_luis calvo,BO,Bolivia,Chuquisaca,Luis Calvo,NA
gadm,bolivia_chuquisaca_nor cinti,BO,Bolivia,Chuquisaca,Nor Cinti,NA
gadm,bolivia_chuquisaca_oropeza,BO,Bolivia,Chuquisaca,Oropeza,NA
gadm,bolivia_chuquisaca_sud cinti,BO,Bolivia,Chuquisaca,Sud Cinti,NA
gadm,bolivia_chuquisaca_tomina,BO,Bolivia,Chuquisaca,Tomina,NA
gadm,bolivia_chuquisaca_yamparaez,BO,Bolivia,Chuquisaca,Yamparáez,NA
gadm,bolivia_cochabamba,BO,Bolivia,Cochabamba,NA,NA
gadm,bolivia_cochabamba_arani,BO,Bolivia,Cochabamba,Arani,NA
gadm,bolivia_cochabamba_arque,BO,Bolivia,Cochabamba,Arque,NA
gadm,bolivia_cochabamba_ayopaya,BO,Bolivia,Cochabamba,Ayopaya,NA
gadm,bolivia_cochabamba_capinota,BO,Bolivia,Cochabamba,Capinota,NA
gadm,bolivia_cochabamba_carrasco,BO,Bolivia,Cochabamba,Carrasco,NA
