source,tax,tax.rank,full.name1,tdwg.name,tax.kingdom
huh,Cactaceae,family,Manfred Weisbarth,"Weisbarth, M.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Cyperaceae,family,Manuel Barros,"Barros, M.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Poaceae,family,Manuel Barros,"Barros, M.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Rhamnaceae,family,Manuel G. Escalante,"Escalante, M.G.",plantae
huh,Poaceae,family,Manuel Gonzalez-Ledesma,"Gonzalez-Ledesma, M.",plantae
huh,Poaceae,family,Manuel Gonzalez-Ledesma,"Gonzalez-Ledesma, M.",plantae
huh,Cactaceae,family,Manuel Nevarez de los Reyes,"Reyes, M.N.L.",plantae
aspt,Orchidaceae,family,Manuel Pimentel Pereira,"Pereira, M.P.",plantae
aspt,Poaceae,family,Manuel Pimentel Pereira,"Pereira, M.P.",plantae
aspt,Geraniaceae,family,Mao-Lun Weng,"Weng, M.",plantae
huh,Ranunculaceae,family,Mao Wang,"Wang, M.",plantae
rbh,Eriocaulaceae,family,Mara Lisiane Tissot Squalli Houssaini,"Houssaini, M.L.T.S.",plantae
huh,Eriocaulaceae,family,Mara Lisiane Tissot Squalli Houssaini,"Mara, L.T.H.",plantae
huh,Asteraceae,family,Mara Rejane Ritter,"Ritter, M.R.",plantae
huh,Asteraceae,family,Mara Rejane Ritter,"Ritter, M.R.",plantae
huh,Pittosporaceae,family,Maragowdanahalli Hombegowda Mari Gowda,"Gowda, M.H.M.",plantae
huh,Pittosporaceae,family,Maragowdanahalli Hombegowda Mari Gowda,"Gowda, M.H.M.",plantae
huh,Pittosporaceae,family,Maragowdanahalli Hombegowda Mari Gowda,"Mari Gowda, M.H.",plantae
huh,Cactaceae,family,Marc André Baker,"Baker, M.A.",plantae
herbaria,Ehretiaceae,family,Marc Gottschling,Gottschling,plantae
herbaria,Ehretiaceae,family,Marc Gottschling,"Gottschling, M.",plantae
huh,Begoniaceae,family,Marc Simon Maria Sosef,"Sosef, M.S.M.",plantae
huh,Gramineae,family,Marc Simon Maria Sosef,"Sosef, M.S.M.",plantae
rbh,Euphorbiaceae,family,Marccus Vinícius Alves,"Alves, M.",plantae
herbaria,Peraceae,family,Marccus Vinícius Alves,"Alves, M.",plantae
rbh,Cyperaceae,family,Marccus Vinícius Alves,"Alves, M.V.",plantae
rbh,Euphorbiaceae,family,Marccus Vinícius Alves,"Alves, M.V.",plantae
herbaria,Peraceae,family,Marccus Vinícius Alves,"Alves, M.V.",plantae
huh,Apocynaceae,family,Marcel-Marie Plumel,"Plumel, M.",plantae
rbh,Campanulaceae,family,Marcel Felipe Martins Lopes,"Lopes, M.F.M.",plantae
rbh,Cleomaceae,family,Marcel Felipe Martins Lopes,"Lopes, M.F.M.",plantae
ctfb,Vespidae,family,Marcel Gustavo Hermes,"Hermes, M.G.",animalia
huh,Phyllanthaceae,family,Marcel Heijkoop,"Heijkoop, M.",plantae
herbaria,Apocynaceae,family,Marcel Marie Plumel,"Plumel, M.",plantae
herbaria,Apocynaceae,family,Marcel Marie Plumel,"Plumel, M.M.",plantae
huh,Melastomataceae,family,Marcela Alvear,"Alvear, M.",plantae
huh,Melastomataceae,family,Marcela Alvear,"Alvear, M.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Magnoliopsida,class,Marcelo Cabido,"Cabido, M.",plantae
rbh,Fabaceae,family,Marcelo Castilhori,"Castilhori, M.",plantae
rbh,Myrtaceae,family,Marcelo da Costa Souza,"Souza, M.",plantae
rbh,Myrtaceae,family,Marcelo da Costa Souza,"Souza, M.C.",plantae
rbh,Myrtaceae,family,Marcelo da Costa Souza,"Souza/-, M.C.",plantae
herbaria,Simaroubaceae,family,MARCELO FERNANDO DEVECCHI,"Devecchi, M.F.",plantae
rbh,Fabaceae,family,Marcelo Fraga,"Fraga, M.",plantae
rbh,Fabaceae,family,Marcelo Fragomeni Simon,"Simon, M.",plantae
rbh,Fabaceae,family,Marcelo Fragomeni Simon,"Simon, M.F.",plantae
rbh,Cyatheaceae,family,Marcelo Guerra Santos,"Santos, M.G.",plantae
rbh,Dicksoniaceae,family,Marcelo Guerra Santos,"Santos, M.G.",plantae
rbh,Lauraceae,family,Marcelo Leandro Brotto,"Brotto, M.",plantae
rbh,Lauraceae,family,Marcelo Leandro Brotto,"Brotto, M.L.",plantae
huh,Asteraceae,family,Marcelo Monge,"Monge Egea, M.",plantae
aspt,Bignoniaceae,family,Marcelo Monge,"Monge Egea, M.",plantae
aspt,Cactaceae,family,Marcelo Monge,"Monge Egea, M.",plantae
aspt,Lecythidaceae,family,Marcelo Monge,"Monge Egea, M.",plantae
aspt,Malvaceae,family,Marcelo Monge,"Monge Egea, M.",plantae
huh,Asteraceae,family,Marcelo Monge,"Monge, M.",plantae
huh,Asteraceae,family,Marcelo Monge,"Monge, M.",plantae
aspt,Bignoniaceae,family,Marcelo Monge,"Monge, M.",plantae
aspt,Cactaceae,family,Marcelo Monge,"Monge, M.",plantae
aspt,Lecythidaceae,family,Marcelo Monge,"Monge, M.",plantae
aspt,Malvaceae,family,Marcelo Monge,"Monge, M.",plantae
herbaria,Cactaceae,family,Marcelo Oliveira Teles de Menezes,"Menezes, M.O.T.",plantae
renato,Melastomataceae,family,Marcelo Reginato,"Reginato, M.",plantae
rbh,Eriocaulaceae,family,Marcelo Trovó Lopes de Oliveira,"Oliveira, M.T.L.",plantae
aspt,Cyperaceae,family,Marcia J. Waterway,"Waterway, M.J.",plantae
herbaria,Solanaceae,family,Marcia Vignoli-Silva,Vignoli-Silva,plantae
herbaria,Solanaceae,family,Marcia Vignoli-Silva,"Vignoli-Silva, M.",plantae
rbh,Cyperaceae,family,Márcio Lacerda,"Lacerda, M.",plantae
rbh,Cyatheaceae,family,Marcio Roberto Pietrobom Silva,"Silva, M.R.P.",plantae
herbaria,Cyatheaceae,family,Marcio Roberto Piterobom Silva,"Pietrobom-Silva, M.R.",plantae
wfoChecklistBank,Solanaceae,family,Marco Anguiano,"Anguiano, M.",plantae
huh,Bignoniaceae,family,Marco Antonio Assis,"Assis, M.A.",plantae
herbaria,Theaceae,family,Marco Antonio Palomares Accardo Filho,"Accardo Filho, M.A.P.",plantae
herbaria,Theaceae,family,Marco Antonio Palomares Accardo Filho,M.A.P. Accardo F.,plantae
aspt,Solanaceae,family,Marco Cueva,"Cueva, M.",plantae
huh,Rutaceae,family,Marco F. Duretto,"Duretto, M.F.",plantae
aspt,Loranthaceae,family,Marcos A. Caraballo Ortiz,"Ortiz, M.A.C.",plantae
aspt,Santalaceae,family,Marcos A. Caraballo Ortiz,"Ortiz, M.A.C.",plantae
aspt,Viscaceae,family,Marcos A. Caraballo Ortiz,"Ortiz, M.A.C.",plantae
huh,Orchidaceae,family,Marcos Antonio Campacci,"Campacci, M.",plantae
huh,Orchidaceae,family,Marcos Antonio Campacci,"Campacci, M.A.",plantae
rbh,Euphorbiaceae,family,Marcos José da Silva,"Silva, M.J.",plantae
rbh,Fabaceae,family,Marcos José da Silva,"Silva, M.J.",plantae
rbh,Phyllanthaceae,family,Marcos José da Silva,"Silva, M.J.",plantae
huh,Myrtaceae,family,Marcos Sobral,M. Sobral.,plantae
huh,Myrtaceae,family,Marcos Sobral,Sobral,plantae
huh,Myrtaceae,family,Marcos Sobral,Sobral M.,plantae
huh,Myrtaceae,family,Marcos Sobral,"Sobral, M.",plantae
huh,Myrtaceae,family,Marcos Sobral,"Sobral, M.",plantae
huh,Myrtaceae,family,Marcos Sobral,"SOBRAL, M.",plantae
huh,Myrtaceae,family,Marcos Sobral,"Sobral, M...",plantae
huh,Myrtaceae,family,Marcos Sobral,"Sobral/, M.",plantae
rbh,Cactaceae,family,Marcos Vinicius Meiado,"Meiado, M.V.",plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Coelho, M.A.N.",plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Coelho, M.A.N.",plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Coelho, M.A.N.",plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Coelho, M.A.N.",plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Coelho, M.A.N.",plantae
herbaria,Elaeocarpaceae,family,Marcus A. Nadruz Coelho,Nadruz,plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Nadruz Coelho, M.A.",plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Nadruz Coelho, M.A.",plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Nadruz, M.",plantae
rbh,Araceae,family,Marcus A. Nadruz Coelho,"Nadruz, M.",plantae
herbaria,Elaeocarpaceae,family,Marcus A. Nadruz Coelho,"Nadruz, M.",plantae
huh,Araceae,family,Marcus A. Nadruz Coelho,"Nadruz, M.A.",plantae
aspt,Brassicaceae,family,Marcus Koch,"Koch, M.",plantae
aspt,Cyatheaceae,family,Marcus Lehnert,Lehnert,plantae
aspt,Cyatheaceae,family,Marcus Lehnert,"Lehnert, M.",plantae
herbaria,Dicksoniaceae,family,Marcus Lehnert,"Lehnert, M.",plantae
herbaria,Poaceae,family,Marene Machado Marchi,"Marchi, M.M.",plantae
huh,Orchidaceae,family,Marga C. M. Werkhoven,"Werkhoven, M.C.M.",plantae
huh,Piperaceae,family,Margaret C. Tebbs,"Tebbs, M.",plantae
huh,Piperaceae,family,Margaret C. Tebbs,"Tebbs, M.C.",plantae
huh,Piperaceae,family,Margaret C. Tebbs,"Tebbs, M.C.",plantae
aspt,Malvaceae,family,Margaret Hanes,"Hanes, M.",plantae
herbaria,Araliaceae,family,Margaret Joy Cannon,"Cannon, M.",plantae
huh,Apiaceae,family,Margaret Joy Cannon,"Cannon, M.J.",plantae
herbaria,Araliaceae,family,Margaret Joy Cannon,"Cannon, M.J.",plantae
huh,Asteraceae,family,Margaret R. Bolick,"Bolick, M.R.",plantae
herbaria,Salicaceae,family,Margaret R. Vodicka-Asbury,"Vodicka-Asbury, M.",plantae
herbaria,Salicaceae,family,Margaret R. Vodicka-Asbury,"Vodicka, M.",plantae
herbaria,Salicaceae,family,Margaret R. Vodicka-Asbury,"Vodicka, M.R.",plantae
huh,Euphorbiaceae,family,Margarete Emmerich,"Emmerich, M.",plantae
huh,Euphorbiaceae,family,Margarete Emmerich,"Emmerich, M.",plantae
huh,Euphorbiaceae,family,Margarete Emmerich,"Emmerich, M.",plantae
rbh,Apocynaceae,family,Margareth F. Sales,"Sales, M.F.",plantae
rbh,Euphorbiaceae,family,Margareth F. Sales,"Sales, M.F.",plantae
huh,Asteraceae,family,Mari Källersjö,"Kallersjo, M.",plantae
huh,Poaceae,family,Maria A. Negritto,"Negritto, M.A.",plantae
huh,Poaceae,family,María Amelia Torres,"Torres, M.",plantae
huh,Poaceae,family,María Amelia Torres,"Torres, M.A.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Asteraceae,family,María Andrea Long,"Long, M.A.",plantae
rbh,Magnoliopsida,class,Maria Antonia Carniello,"Carniello, M.A.",plantae
rbh,Boraginaceae,family,Maria Arlene Pessoa da Silva,"Silva, M.A.P.",plantae
rbh,Melastomataceae,family,Maria Arlene Pessoa da Silva,"Silva, M.A.P.",plantae
rbh,Bromeliaceae,family,Maria Auxiliadora Milaneze-Gutierre,"Milaneze-Gutierre, M.A.",plantae
rbh,Orchidaceae,family,Maria Auxiliadora Milaneze-Gutierre,"Milaneze-Gutierre, M.A.",plantae
huh,Rubiaceae,family,Maria Backlund,"Backlund, M.",plantae
herbaria,Euphorbiaceae,family,MARIA BEATRIZ ROSSI Caruzo,"Caruzo, M.B.R.",plantae
herbaria,Capparaceae,family,Maria Bernadete Costa e Silva,Costa,plantae
herbaria,Capparaceae,family,Maria Bernadete Costa e Silva,"Costa, M.B.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Asteraceae,family,María Betiana Angulo,"Angulo, M.B.",plantae
herbaria,Vochysiaceae,family,MARIA CLIA VIANNA,"Vianna, M.C.",plantae
huh,Malpighiaceae,family,Maria Candida Henrique Mamede,"Mamede, M.C.",plantae
huh,Malpighiaceae,family,Maria Candida Henrique Mamede,"Mamede, M.C.H.",plantae
huh,Malpighiaceae,family,Maria Candida Henrique Mamede,"Mamede, M.C.H.",plantae
rbh,Magnoliopsida,class,Maria Carmelita Alves Conceição,"Conceicao, M.C.A.",plantae
rbh,Fabaceae,family,Maria Conceição de Souza,"Souza, M.",plantae
rbh,Fabaceae,family,Maria Conceição de Souza,"Souza, M.C.",plantae
rbh,Sapindaceae,family,Maria Conceição de Souza,"Souza, M.C.",plantae
rbh,Tiliaceae,family,Maria Conceição de Souza,"Souza, M.C.",plantae
rbh,Arecaceae,family,Maria Cristina de Souza,"Souza, M.C.",plantae
huh,Burseraceae,family,María Cristina Martínez,"Martinez Habibe, M.C.",plantae
huh,Burseraceae,family,María Cristina Martínez,"Martinez, M.",plantae
huh,Burseraceae,family,María Cristina Martínez,"Martinez, M.C.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Berberidaceae,family,María Cristina Orsi,"Orsi, C.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Berberidaceae,family,María Cristina Orsi,"Orsi, M.C.",plantae
huh,Brassicaceae,family,Maria Cristina Romanczuk,"Romanczuk, M.C.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Asteraceae,family,María Cristina Tellería,"Teller­a, M.C.",plantae
huh,Bromeliaceae,family,Maria das Graças Lapa Wanderley,"Wanderley, M.D.G.L.",plantae
huh,Xyridaceae,family,Maria das Graças Lapa Wanderley,"Wanderley, M.D.G.L.",plantae
huh,Bromeliaceae,family,Maria das Graças Lapa Wanderley,"Wanderley, M.G.L.",plantae
huh,Bromeliaceae,family,Maria das Graças Lapa Wanderley,"Wanderley, M.G.L.",plantae
huh,Xyridaceae,family,Maria das Graças Lapa Wanderley,"Wanderley, M.G.L.",plantae
huh,Xyridaceae,family,Maria das Graças Lapa Wanderley,"Wanderley, M.G.L.",plantae
rbh,Bromeliaceae,family,Maria das Graças M. Arraes,"Arraes, M.G.M.",plantae
huh,Solanaceae,family,Maria de Fátima Agra,"Agra, M.",plantae
huh,Solanaceae,family,Maria de Fátima Agra,"Agra, M.F.",plantae
rbh,Euphorbiaceae,family,Maria de Fátima de Araújo Lucena,"Lucena, M.F.A.",plantae
rbh,Burseraceae,family,Maria de Fatima F. Melo,"Melo, M.F.F.",plantae
aspt,Primulaceae,family,Maria De Fatima Freitas,"Freitas, M.F.",plantae
aspt,Primulaceae,family,Maria De Fátima Freitas,"Freitas, M.",plantae
aspt,Primulaceae,family,Maria De Fátima Freitas,"Freitas, M. .F.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Cannaceae,family,María de las Mercedes Ciciarelli,"Ciciarelli, M.L.M.",plantae
aspt,Poaceae,family,Maria De Los Angeles Ferrero,"Ferrero, M.L.A.",plantae
huh,Araceae,family,Maria de Lourdes da Costa Soares,"Soares, M.L.",plantae
huh,Araceae,family,Maria de Lourdes da Costa Soares,"Soares, M.L.C.",plantae
huh,Araceae,family,Maria de Lourdes da Costa Soares,"Soares, M.L.C.",plantae
huh,Araceae,family,Maria de Lourdes da Costa Soares,"Soares, S.M.L.C.",plantae
huh,Fabaceae,family,Maria de Lourdes Rico,"""lulu""",plantae
herbaria,Fabaceae,family,Maria de Lourdes Rico,L. Rico A.,plantae
huh,Fabaceae,family,Maria de Lourdes Rico,M.L.Rico A.,plantae
herbaria,Fabaceae,family,Maria de Lourdes Rico,M.L.Rico A.,plantae
huh,Fabaceae,family,Maria de Lourdes Rico,Rico-Arce,plantae
huh,Fabaceae,family,Maria de Lourdes Rico,"Rico, L.",plantae
herbaria,Fabaceae,family,Maria de Lourdes Rico,"Rico, L.",plantae
huh,Fabaceae,family,Maria de Lourdes Rico,"Rico, M.L.",plantae
huh,Fabaceae,family,Maria de Lourdes Rico,"Rico, M.L.",plantae
huh,Fabaceae,family,Maria de Lourdes Rico,"Rico, M.L.",plantae
rbh,Poaceae,family,Maria de Nazaré Bastos,"Bastos, M.N.",plantae
huh,Poaceae,family,Maria de Nazaré do Carmo Bastos,"Bastos, M.N.C.",plantae
huh,Poaceae,family,Maria de Nazaré do Carmo Bastos,"Bastos, M.N.D.C.",plantae
aspt,Anacardiaceae,family,Maria Del Pilar Herrera Egoavil,"Egoavil, M.D.P.H.",plantae
aspt,Sapindales,order,Maria Del Pilar Herrera Egoavil,"Egoavil, M.D.P.H.",plantae
huh,Cyperaceae,family,Maria del Socorro Gonzalez Elizondo,"Elizondo, M.D.S.G.",plantae
huh,Cyperaceae,family,Maria del Socorro Gonzalez Elizondo,"Elizondo, M.D.S.G.",plantae
huh,Cyperaceae,family,Maria del Socorro Gonzalez Elizondo,"Elizondo, M.D.S.G.",plantae
huh,Cyperaceae,family,Maria del Socorro Gonzalez Elizondo,"Elizondo, M.D.S.G.",plantae
huh,Cyperaceae,family,Maria del Socorro Gonzalez Elizondo,"Gonzalez-Elizondo, M.D.S.",plantae
huh,Cyperaceae,family,Maria del Socorro Gonzalez Elizondo,"Gonzalez-Elizondo, M.S.",plantae
huh,Cyperaceae,family,Maria del Socorro Gonzalez Elizondo,"Gonzalez, M.S.",plantae
huh,Cyperaceae,family,Maria del Socorro Gonzalez Elizondo,"Gonzalez, S.",plantae
rbh,Commelinaceae,family,Maria do Carmo E. do Amaral,"Amaral, M.C.E.",plantae
huh,Polygalaceae,family,Maria do Carmo Mendes Marques,"Marques, M.C.M.",plantae
huh,Polygalaceae,family,Maria do Carmo Mendes Marques,"Marques, M.D.C.M.",plantae
huh,Polygalaceae,family,Maria do Carmo Mendes Marques,"Mendes, M.C.",plantae
huh,Polygalaceae,family,Maria do Carmo Mendes Marques,"Mendes, M.D.C.",plantae
herbaria,Rubiaceae,family,Maria do Socorro Pereira,"Pereira, M.S.",plantae
huh,Moraceae,family,Maria E. E. Hijman,"Hijman, M.E.E.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Verbenaceae,family,María E. Múlgura,"Mulgura, M.E.",plantae
herbaria,Verbenaceae,family,MARÍA E. MÚLGURA DE ROMERO,"Mulgura de Romero, M.E.",plantae
huh,Meliaceae,family,Maria Eugenia Morales-Puentes,Morales-Puentes,plantae
huh,Myrtaceae,family,Maria Eugenia Morales-Puentes,Morales-Puentes,plantae
huh,Meliaceae,family,Maria Eugenia Morales-Puentes,"Morales-Puentes, M.",plantae
huh,Myrtaceae,family,Maria Eugenia Morales-Puentes,"Morales-Puentes, M.",plantae
huh,Meliaceae,family,Maria Eugenia Morales-Puentes,"Morales-Puentes, M.E.",plantae
huh,Myrtaceae,family,Maria Eugenia Morales-Puentes,"Morales-Puentes, M.E.",plantae
rbh,Gentianaceae,family,Maria Fernanda Calió,"Calio, M.F.",plantae
rbh,Rubiaceae,family,Maria Fernanda Calió,"Calio, M.F.",plantae
herbaria,Ehretiaceae,family,María Goreti Campos Ríos,"Campos-Rios, M.G.",plantae
renato,Boraginaceae,family,María Goreti Campos Ríos,"Campos, G.",plantae
herbaria,Ehretiaceae,family,María Goreti Campos Ríos,"Campos, G.",plantae
renato,Heliotropiaceae,family,María Goreti Campos Ríos,"Campos, G.",plantae
gbif_GSG,Boraginaceae,family,María Goreti Campos Ríos,"Campos, M.G.",plantae
renato,Boraginaceae,family,María Goreti Campos Ríos,"Rios, G.C.",plantae
renato,Ehretiaceae,family,María Goreti Campos Ríos,"Rios, G.C.",plantae
renato,Heliotropiaceae,family,María Goreti Campos Ríos,"Rios, G.C.",plantae
rbh,Magnoliopsida,class,Maria Guadalupe C. Fernandes,"Fernandes, M.G.C.",plantae
rbh,Sapotaceae,family,Maria Helena Durães Monteiro,"Monteiro, M.H.D.",plantae
herbaria,Combretaceae,family,Maria Iracema Bezerra Loiola,"Loiola, M.I.B.",plantae
aspt,Erythroxylaceae,family,Maria Iracema Bezerra Loiola,"Loiola, M.I.B.",plantae
vinicius,Escalloniaceae,family,Maria Isabel Geraldo Rodrigues de Lima,"Lima, M.I.G.R.",plantae
huh,Amaranthaceae,family,Maria Julia Bena,"Bena, M.J.",plantae
herbaria,Melastomataceae,family,Maria Leonor D'El Rei Souza,"Souza, M.L.",plantae
herbaria,Melastomataceae,family,Maria Leonor D'El Rei Souza,"Souza, M.L.D.",plantae
herbaria,Melastomataceae,family,Maria Leonor D'El Rei Souza,"Souza, M.L.R.",plantae
huh,Convolvulaceae,family,Maria Leonor Gonçalves,"Goncalves, M.L.",plantae
huh,Convolvulaceae,family,Maria Leonor Gonçalves,"Goncalves, M.L.",plantae
huh,Cuscutaceae,family,Maria Leonor Gonçalves,"Goncalves, M.L.",plantae
huh,Cuscutaceae,family,Maria Leonor Gonçalves,"Goncalves, M.L.",plantae
huh,Convolvulaceae,family,Maria Leonor Gonçalves,"Goncalves, M.L.S.",plantae
huh,Cuscutaceae,family,Maria Leonor Gonçalves,"Goncalves, M.L.S.",plantae
huh,Myrtaceae,family,Maria Lucia Kawasaki,Kawasaki M.L.,plantae
huh,Myrtaceae,family,Maria Lucia Kawasaki,"Kawasaki, L.",plantae
huh,Myrtaceae,family,Maria Lucia Kawasaki,"Kawasaki, M.",plantae
herbaria,Vochysiaceae,family,Maria Lucia Kawasaki,"Kawasaki, M.",plantae
huh,Myrtaceae,family,Maria Lucia Kawasaki,"Kawasaki, M.L.",plantae
herbaria,Vochysiaceae,family,Maria Lucia Kawasaki,"Kawasaki, M.L.",plantae
huh,Euphorbiaceae,family,Maria M. Gutierrez de Sanguinetti,"Sanguinetti, M.M.G.",plantae
huh,Turneraceae,family,Maria Mercedes Arbo (Maria Mercedes Arbo de Sarmiento),"Arbo, M.",plantae
huh,Turneraceae,family,Maria Mercedes Arbo (Maria Mercedes Arbo de Sarmiento),"Arbo, M.M.",plantae
huh,Turneraceae,family,Maria Mercedes Arbo (Maria Mercedes Arbo de Sarmiento),"Sarmiento, M.M.A.",plantae
huh,Asteraceae,family,María Micaela Cerana,"Cerana, M.",plantae
huh,Asteraceae,family,María Micaela Cerana,"Cerana, M.M.",plantae
huh,Chenopodiaceae,family,Maria N. Lomonosova,"Lomonosova, M.N.",plantae
huh,Poaceae,family,Maria N. Lomonosova,"Lomonosova, M.N.",plantae
aspt,Boraginaceae,family,Maria Natividad Sánchez de Stapf,"Stapf, M.N.S.",plantae
herbaria,Ehretiaceae,family,Maria Natividad Sánchez de Stapf,"Stapf, M.N.S.",plantae
huh,Poaceae,family,Maria Pawlus,"Pawlus, M.",plantae
rbh,Rubiaceae,family,Maria Regina de V. Barbosa,"Barbosa, M.R.",plantae
rbh,Rubiaceae,family,Maria Regina de V. Barbosa,"Barbosa, M.R.V.",plantae
rbh,Rubiaceae,family,Maria Regina de V. Barbosa,"Barbosa, R.",plantae
rbh,Asteraceae,family,Maria Rita C. Sales Melo,"Melo, M.R.C.S.",plantae
https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,Solanaceae,family,María Rosa Figueroa Romero,"Romero, M.R.F.",plantae
aspt,Acanthaceae,family,Maria Rosa Vargas Zanatta,"Zanatta, M.R.V.",plantae
rbh,Amaranthaceae,family,Maria Salete Marchioretto,"Marchioretto, M.S.",plantae
rbh,Nyctaginaceae,family,Maria Salete Marchioretto,"Marchioretto, M.S.",plantae
rbh,Phytolaccaceae,family,Maria Salete Marchioretto,"Marchioretto, M.S.",plantae
herbaria,Saxifragaceae,family,Maria Salete Marchioretto,"Marchioretto, M.S.",plantae
huh,Euphorbiaceae,family,Maria Sergeevna Vorontsova,"Vorontsova, M.S.",plantae
huh,Sapindaceae,family,María Silvia Ferrucci,Ferrucci,plantae
huh,Sapindaceae,family,María Silvia Ferrucci,"Ferrucci, M.",plantae
huh,Sapindaceae,family,María Silvia Ferrucci,"Ferrucci, M.S.",plantae
huh,Sapindaceae,family,María Silvia Ferrucci,"Ferrucci, M.S.",plantae
huh,Sapindaceae,family,María Silvia Ferrucci,"Ferrucci, M.S.",plantae
huh,Sapindaceae,family,María Silvia Ferrucci,"Ferrucci, M.S.",plantae
huh,Sapindaceae,family,María Silvia Ferrucci,"Ferrucci, S.",plantae
aspt,Convolvulaceae,family,Maria Teresa Buril,"Buril, M.T.",plantae
rbh,Monimiaceae,family,Maria Verônica L. Pereira Moura,"Moura, M.V.L.P.",plantae
rbh,Rubiaceae,family,Maria Verônica L. Pereira Moura,"Moura, M.V.L.P.",plantae
rbh,Siparunaceae,family,Maria Verônica L. Pereira Moura,"Moura, M.V.L.P.",plantae
herbaria,Myrtaceae,family,Mariana de O. Bunger,"Bunger, M.O.",plantae
rbh,Asteraceae,family,Mariana Esteves Mansanares,"Mansanares, M.E.",plantae
herbaria,Anacardiaceae,family,Mariana Fleig,"Fleig, M.",plantae
rbh,Asteraceae,family,Mariana M. Saavedra,"Saavedra, M.M.",plantae
rbh,Bromeliaceae,family,Mariana Monteiro de Almeida,"Almeida, M.M.",plantae
huh,Poaceae,family,Maricela Gomez-Sanchez,"Gomez-Sanchez, M.",plantae
aspt,Hydrangeaceae,family,Marie-Stephanie Samain,"Samain, M.",plantae
aspt,Piperaceae,family,Marie-Stephanie Samain,"Samain, M.",plantae
aspt,Melastomataceae,family,Marie Claire Veranso,"Veranso, M.C.",plantae
huh,Brassicaceae,family,Marie Jordaan (Prins),"Jordaan, M.",plantae
huh,Celastraceae,family,Marie Jordaan (Prins),"Jordaan, M.",plantae
huh,Celastraceae,family,Marie Jordaan (Prins),"Jordaan, M.",plantae
huh,Brassicaceae,family,Marie Jordaan (Prins),"Prins, M.",plantae
