order,source,status,author.ID,name,variant.name,author.name,author.abbrev,standard.name,full.name,geog.author,geog.collector,tax,tax.rank,tax.obs,full.name1,tdwg.name,last.name,finger.print,family1,obs,tax.kingdom,tax.phylum,tax.class,tax.order,email,orcid,raw_data
4894,huh,ok,46664.0,"Lim, Chong-Keat","Lim, C. K.",C. K. Lim,C. K. Lim,C. K. Lim,"Lim, Chong-Keat",Malaysia,Malaysia; Singapore; Thailand,Zingiberaceae,NA,NA,Chong-Keat Lim,"Lim, C.",lim,cilm,"[author note: Palms, Zingiberaceae; Col. at: K, KEP, SING, UKMB] [collector note: K, KEP, SING, UKMB, PSM (Herb. Lim)]",NA,plantae,NA,NA,NA,NA,NA,NA
4895,huh,ok,46664.0,"Lim, Chong-Keat","Lim, C. K.",C. K. Lim,C. K. Lim,C. K. Lim,"Lim, Chong-Keat",Malaysia,Malaysia; Singapore; Thailand,Zingiberaceae,NA,NA,Chong-Keat Lim,"Lim, C.K.",lim,ciklm,"[author note: Palms, Zingiberaceae; Col. at: K, KEP, SING, UKMB] [collector note: K, KEP, SING, UKMB, PSM (Herb. Lim)]",NA,plantae,NA,NA,NA,NA,NA,NA
1377,huh,ok,114030.0,"Lim, C. L.",NA,C. L. Lim,NA,C. L. Lim,"Lim, C. L.",Asia,NA,Gesneriaceae,NA,NA,C. L. Lim,"Lim, C.L.",lim,cillm,[author note: Gesneriaceae],NA,plantae,NA,NA,NA,NA,NA,NA
2705,huh,ok,46664.0,"Lim, Chong-Keat",Datuk Chong-Keat Lim,C. K. Lim,C. K. Lim,C. K. Lim,"Lim, Chong-Keat",Malaysia,Malaysia; Singapore; Thailand,Zingiberaceae,NA,NA,Chong-Keat Lim,"Lim, D.C.",lim,cdilm,"[author note: Palms, Zingiberaceae; Col. at: K, KEP, SING, UKMB] [collector note: K, KEP, SING, UKMB, PSM (Herb. Lim)]",NA,plantae,NA,NA,NA,NA,NA,NA
8898,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Myrtaceae,NA,NA,Duane F. Lima,Lima,lima,ailm,846.0,NA,plantae,NA,NA,NA,NA,NA,NA
7547,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,class,NA,Luiz Wilson Lima-Verde,"Lima-Verde, L.W.",lima-verde,adeeillmrvw,336.0,NA,plantae,NA,NA,NA,NA,NA,NA
9446,wfoChecklistBank,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fabaceae,NA,Caesalpinioideae,Alexandre gibau de Lima,"Lima, A.G.",Lima,NA,NA,NA,plantae,NA,NA,NA,NA,NA,NA
12266,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Euphorbiaceae?,NA,NA,NA,"Lima, A.S.",lima,NA,240.0,NA,plantae,NA,NA,NA,NA,NA,NA
8537,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Myrtaceae,NA,NA,Duane F. Lima,"Lima, D.",lima,adilm,66.0,NA,plantae,NA,NA,NA,NA,NA,NA
7753,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Myrtaceae,NA,NA,Duane F. Lima,"Lima, D.F.",lima,adfilm,NA,NA,plantae,NA,NA,NA,NA,NA,NA
9661,cncflora_2018,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrtaceae,NA,NA,Duane Fernandes de Souza Lima,"Lima, D.F.S.",lima,NA,NA,NA,plantae,NA,NA,NA,NA,NA,NA
6054,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Arecaceae,NA,NA,Gustavo P. Lima,"Lima, G.P.",lima,agilmp,Arecaceae,NA,plantae,NA,NA,NA,NA,NA,NA
8256,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Fabaceae,NA,NA,Haroldo C. Lima,"Lima, H.",lima,ahilm,238.0,NA,plantae,NA,NA,NA,NA,NA,NA
8530,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Fabaceae,NA,NA,Haroldo C. Lima,"Lima, H.C",lima,achilm,69.0,NA,plantae,NA,NA,NA,NA,NA,NA
6118,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Fabaceae,NA,NA,Haroldo C. Lima,"Lima, H.C.",lima,achilm,Fabaceae,NA,plantae,NA,NA,NA,NA,NA,NA
7640,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fabaceae,NA,NA,Itamar Barbosa de Lima,"Lima, I.B.",lima,abiilm,522.0,NA,plantae,NA,NA,NA,NA,NA,NA
13653,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrtaceae?,NA,NA,NA,"Lima, I.G.",lima,NA,151.0,NA,plantae,NA,NA,NA,NA,NA,NA
7655,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fabaceae,NA,NA,J.E.G. Lima,"Lima, J.E.G.",lima,aegijlm,645.0,NA,plantae,NA,NA,NA,NA,NA,NA
7448,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erythroxylaceae,NA,NA,James Lucas da Costa-Lima,"Lima, J.L.C.",NA,NA,407.0,NA,plantae,NA,NA,NA,NA,NA,NA
7754,herbaria,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrtaceae?,NA,NA,NA,"Lima, L.",NA,NA,625.0,NA,plantae,NA,NA,NA,NA,NA,NA
5868,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Fabaceae,NA,NA,Laura Cristina Pires Lima,"Lima, L.C.P.",lima,acillmp,Fabaceae,NA,plantae,NA,NA,NA,NA,NA,NA
15136,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sapotaceae?,NA,NA,NA,"Lima, L.F.",lima,NA,163.0,NA,plantae,NA,NA,NA,NA,NA,NA
9659,cncflora_2018,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Melastomataceae,NA,NA,Laíce Fernanda Gomes de Lima,"Lima, L.F.G.",lima,NA,NA,NA,plantae,NA,NA,NA,NA,NA,NA
10623,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asteraceae?,NA,NA,NA,"Lima, L.F.P.",lima,NA,186.0,NA,plantae,NA,NA,NA,NA,NA,NA
6081,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Euphorbiaceae,NA,NA,Letícia Ribes de Lima,"Lima, L.R.",lima,aillmr,Euphorbiaceae,NA,plantae,NA,NA,NA,NA,NA,NA
7584,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gleicheniaceae,NA,NA,Lucas Vieira Lima,"Lima, L.V.",lima,aillmv,124.0,NA,plantae,NA,NA,NA,NA,NA,NA
8033,vinicius,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Escalloniaceae,NA,NA,Maria Isabel Geraldo Rodrigues de Lima,"Lima, M.I.G.R.",lima,agiilmmr,NA,NA,plantae,NA,NA,NA,NA,NA,NA
7506,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fabaceae,NA,NA,Marli Pires Morim de Lima,"Lima, M.P.M.",lima,ailmmmp,780.0,NA,plantae,NA,NA,NA,NA,NA,NA
7891,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhamnaceae,NA,NA,Rita Baltazar Lima,"Lima, R.",lima,ailmr,663.0,NA,plantae,NA,NA,NA,NA,NA,NA
7892,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhamnaceae,NA,NA,Rita Baltazar Lima,"Lima, R.B.",lima,abilmr,182.0,NA,plantae,NA,NA,NA,NA,NA,NA
15483,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urticaceae?,NA,NA,NA,"Lima, V.C.",lima,NA,184.0,NA,plantae,NA,NA,NA,NA,NA,NA
8849,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Fabaceae,NA,NA,Haroldo C. Lima,"Lima/, H.C.",lima/,achilm,21.0,NA,plantae,NA,NA,NA,NA,NA,NA
9089,https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Bolivia,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,Bolivia,NA,NA,NA,NA,Teresa Ortuño Limarino,"Limarino, T.O.",limarino,aiilmnoort,NA,NA,plantae,NA,NA,NA,NA,NA,NA
993,huh,ok,30940.0,"Hu, Lin-cheng",Lin-Cheng Hu,L. C. Hu,L. C. Hu,L. C. Hu,"Hu, Lin-cheng",China,China,Clethraceae,NA,NA,Lin-cheng Hu,"Lin-Cheng, H.",lin-cheng,ceghhilnn,"[author note: SZ; Clethraceae, Elaeagnaceae] [collector note: SZ]",NA,plantae,NA,NA,NA,NA,NA,NA
3480,huh,ok,30940.0,"Hu, Lin-cheng",Lin-Cheng Hu,L. C. Hu,L. C. Hu,L. C. Hu,"Hu, Lin-cheng",China,China,Elaeagnaceae,NA,NA,Lin-cheng Hu,"Lin-Cheng, H.",lin-cheng,ceghhilnn,"[author note: SZ; Clethraceae, Elaeagnaceae] [collector note: SZ]",NA,plantae,NA,NA,NA,NA,NA,NA
1166,huh,ok,62351.0,"Lin, Shu-Chien",Shu-Chien Lin,S. C. Lin,S. C. Lin,S. C. Lin,"Lin, Shu-Chien",China,China,Euphorbiaceae,NA,NA,Shu-Chien Lin,"Lin, S.",lin,ilns,"[author note: Euphorbiaceae (Chamaesyce)] [collector note: China, Taiwan; A, HAST]",NA,plantae,NA,NA,NA,NA,NA,NA
7841,herbaria,to_check?,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poaceae?,NA,NA,NA,"Lin, W.",NA,NA,142.0,NA,plantae,NA,NA,NA,NA,NA,NA
4662,huh,ok,71034.0,"Ling, You-Xing",You-Xing Lin,Y. X. Ling,Y. L. Ling,Y. X. Ling,"Ling, You-Xing",China,NA,Polypodiaceae,NA,NA,You-Xing Ling,"Lin, Y.",lin,ilny,"[author note: PE; Adiantum, Polypodiaceae, biosystematics of ferns]",NA,plantae,NA,NA,NA,NA,NA,NA
8466,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fabaceae,NA,NA,José L. Linares,"Linares, J.",linares,aeijlnrs,90.0,NA,plantae,NA,NA,NA,NA,NA,NA
7507,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fabaceae,NA,NA,José L. Linares,"Linares, J.L.",linares,aeijllnrs,573.0,NA,plantae,NA,NA,NA,NA,NA,NA
12145,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ericaceae?,NA,NA,NA,"Lincoln, J.",lincoln,NA,163.0,NA,plantae,NA,NA,NA,NA,NA,NA
1928,huh,ok,37658.0,"Linder, Hans Peter",Hans Peter Linder,H. P. Linder,H. P. Linder,H. P. Linder,"Linder, Hans Peter",South Africa,South Africa,Orchidaceae,NA,NA,Hans Peter Linder,"Linder, H.P.",linder,dehilnpr,"[author note: BOLll: Orchidaceae, Restionaceae; Poaceae] [collector note: BOL, CANB, E, K, MO, NBG, NSW, PRE, S, WAG, Z]",NA,plantae,NA,NA,NA,NA,NA,NA
4337,huh,ok,37658.0,"Linder, Hans Peter",Hans Peter Linder,H. P. Linder,H. P. Linder,H. P. Linder,"Linder, Hans Peter",South Africa,South Africa,Poaceae,NA,NA,Hans Peter Linder,"Linder, H.P.",linder,dehilnpr,"[author note: BOLll: Orchidaceae, Restionaceae; Poaceae] [collector note: BOL, CANB, E, K, MO, NBG, NSW, PRE, S, WAG, Z]",NA,plantae,NA,NA,NA,NA,NA,NA
4336,huh,ok,37658.0,"Linder, Hans Peter",Hans Peter Linder,H. P. Linder,H. P. Linder,H. P. Linder,"Linder, Hans Peter",South Africa,South Africa,Restionaceae,NA,NA,Hans Peter Linder,"Linder, H.P.",linder,dehilnpr,"[author note: BOLll: Orchidaceae, Restionaceae; Poaceae] [collector note: BOL, CANB, E, K, MO, NBG, NSW, PRE, S, WAG, Z]",NA,plantae,NA,NA,NA,NA,NA,NA
9618,powoReviewers,to_check_high_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Restionaceae,NA,NA,P. Linder,"Linder, P.",linder,NA,NA,NA,plantae,NA,NA,NA,NA,NA,NA
10585,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asteraceae?,NA,NA,NA,"Lindqvist, A.",lindqvist,NA,201.0,NA,plantae,NA,NA,NA,NA,NA,NA
11192,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cactaceae?,NA,NA,NA,"Lindsay, G.",lindsay,NA,157.0,NA,plantae,NA,NA,NA,NA,NA,NA
819,huh,ok,18256.0,"Lindsay, George Edmund",George Edmund Lindsay,G. E. Lindsay,G. E. Linds.,G. E. Lindsay,"Lindsay, George Edmund",Ecuador; USA,Ecuador; Mexico; USA,Cactaceae,NA,NA,George Edmund Lindsay,"Lindsay, G.E.",lindsay,adegilnsy,"[author note: Herbarium and types: CAS, DS, SD; additional material at MEX, TRA, W. Cactaceae. Obituary by Elanie Woo in Los Angeles Times, July 23 2002] [collector note: N Alaska (1950-53): DS; Mexico (mainly Lower/Baja California; chiefly Cacti; col. ñ 1938-1956): CAS, DS, MEX, SD, TRA; W. United States (Ariz., Cal.; chiefly Cacti): DS, SD]",NA,plantae,NA,NA,NA,NA,NA,NA
2465,huh,ok,64575.0,"Lu, Ling-ti (Di)",Ling-ti Lu,L. T. Lu,L. T. Lu,L. T. Lu,"Lu, Ling-ti (Di)",China,NA,Rosaceae,NA,NA,Ling-ti (Di) Lu,"Ling-Ti, L.",ling-ti,giillnt,[author note: Herbarium and types: PE. Rosaceae],NA,plantae,NA,NA,NA,NA,NA,NA
4710,huh,ok,64575.0,"Lu, Ling-ti (Di)",Lingdi Lu,L. T. Lu,L. T. Lu,L. T. Lu,"Lu, Ling-ti (Di)",China,NA,Rosaceae,NA,NA,Ling-ti (Di) Lu,"Ling-Ti, L.",ling-ti,giillnt,[author note: Herbarium and types: PE. Rosaceae],NA,plantae,NA,NA,NA,NA,NA,NA
5063,huh,ok,4933.0,"Ling, Yong",Ling-Yong,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Asteraceae,NA,NA,Yong Ling,Ling-Yong,ling-yong,ggilnnoy,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
5061,huh,ok,4933.0,"Ling, Yong",Ling-Yong,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Gentianaceae,NA,NA,Yong Ling,Ling-Yong,ling-yong,ggilnnoy,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
3051,huh,ok,4933.0,"Ling, Yong",Ling-Young,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Asteraceae,NA,NA,Yong Ling,Ling-Young,ling-young,ggilnnouy,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
5065,huh,ok,4933.0,"Ling, Yong",Ling-Young,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Gentianaceae,NA,NA,Yong Ling,Ling-Young,ling-young,ggilnnouy,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
15528,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verbenaceae?,NA,NA,NA,"Ling, D.L.",ling,NA,378.0,NA,plantae,NA,NA,NA,NA,NA,NA
537,huh,ok,67530.0,"Ling, Yeou-Ruen","Yeou-Ruen Ling, Yuou-Ruen Ling",Y. R. Ling,Y. R. Ling,Y. R. Ling,"Ling, Yeou-Ruen",China,NA,Asteraceae,NA,NA,Yeou-Ruen Ling,"Ling, Y.",ling,gilny,"[author note: IBSC; Asteraceae, Olacaceae]",NA,plantae,NA,NA,NA,NA,NA,NA
539,huh,ok,4933.0,"Ling, Yong","Ling, Yuang",Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Asteraceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
3050,huh,ok,4933.0,"Ling, Yong",Ling-Young,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Asteraceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
3052,huh,ok,4933.0,"Ling, Yong",Yong Ling,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Asteraceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
3053,huh,ok,4933.0,"Ling, Yong","Yong, Ling",Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Asteraceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
5062,huh,ok,4933.0,"Ling, Yong",Ling-Yong,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Asteraceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
3049,huh,ok,4933.0,"Ling, Yong","Ling, Yuang",Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Gentianaceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
5060,huh,ok,4933.0,"Ling, Yong",Ling-Yong,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Gentianaceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
5064,huh,ok,4933.0,"Ling, Yong",Ling-Young,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Gentianaceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
5066,huh,ok,4933.0,"Ling, Yong",Yong Ling,Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Gentianaceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
5067,huh,ok,4933.0,"Ling, Yong","Yong, Ling",Y. Ling,Y. Ling,Y. Ling,"Ling, Yong",China,China,Gentianaceae,NA,NA,Yong Ling,"Ling, Y.",ling,gilny,"Example of Name Published: Mucor cylindrosporus; Chrysanthemum taihanense Y. Ling in Contrib. Bot. Surv. N.-West. China, 1(2): 22. 1939. [author note: Herbarium and types: PE. Asteraceae, Gentianaceae, flora of Fujian] [collector note: NAPP, PE (orig.)]",NA,plantae,NA,NA,NA,NA,NA,NA
3047,huh,ok,67530.0,"Ling, Yeou-Ruen","Yeou-Ruen Ling, Yuou-Ruen Ling",Y. R. Ling,Y. R. Ling,Y. R. Ling,"Ling, Yeou-Ruen",China,NA,Olacaceae,NA,NA,Yeou-Ruen Ling,"Ling, Y.",ling,gilny,"[author note: IBSC; Asteraceae, Olacaceae]",NA,plantae,NA,NA,NA,NA,NA,NA
2390,huh,ok,71034.0,"Ling, You-Xing",You-Xing Ling,Y. X. Ling,Y. L. Ling,Y. X. Ling,"Ling, You-Xing",China,NA,Polypodiaceae,NA,NA,You-Xing Ling,"Ling, Y.",ling,gilny,"[author note: PE; Adiantum, Polypodiaceae, biosystematics of ferns]",NA,plantae,NA,NA,NA,NA,NA,NA
4661,huh,ok,71034.0,"Ling, You-Xing",You-Xing Lin,Y. X. Ling,Y. L. Ling,Y. X. Ling,"Ling, You-Xing",China,NA,Polypodiaceae,NA,NA,You-Xing Ling,"Ling, Y.",ling,gilny,"[author note: PE; Adiantum, Polypodiaceae, biosystematics of ferns]",NA,plantae,NA,NA,NA,NA,NA,NA
4711,huh,ok,64575.0,"Lu, Ling-ti (Di)",Lingdi Lu,L. T. Lu,L. T. Lu,L. T. Lu,"Lu, Ling-ti (Di)",China,NA,Rosaceae,NA,NA,Ling-ti (Di) Lu,"Lingdi, L.",lingdi,dgiilln,[author note: Herbarium and types: PE. Rosaceae],NA,plantae,NA,NA,NA,NA,NA,NA
6211,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Arecaceae,NA,NA,Evandro José Ferreira Linhares,"Linhares, E.J.F.",linhares,aeefhijlnrs,Palmae,NA,plantae,NA,NA,NA,NA,NA,NA
6814,aspt,check_high,NA,NA,NA,NA,NA,NA,NA,USA,NA,Pteridophyta?,NA,NA,Melanie Link-Perez,"Link-Perez, M.",link-perez,eeiklmnprz,Pteridophyta,NA,plantae,NA,NA,NA,NA,NA,NA
15318,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solanaceae?,NA,NA,NA,"Lins, E.",lins,NA,168.0,NA,plantae,NA,NA,NA,NA,NA,NA
12290,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Euphorbiaceae?,NA,NA,NA,"Liogier, A.H.",liogier,NA,185.0,NA,plantae,NA,NA,NA,NA,NA,NA
13269,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malvaceae?,NA,NA,NA,"Liogier, A.H.",liogier,NA,220.0,NA,plantae,NA,NA,NA,NA,NA,NA
13449,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Melastomataceae?,NA,NA,NA,"Liogier, A.H.",liogier,NA,179.0,NA,plantae,NA,NA,NA,NA,NA,NA
13577,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrtaceae?,NA,NA,NA,"Liogier, A.H.",liogier,NA,296.0,NA,plantae,NA,NA,NA,NA,NA,NA
14547,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubiaceae?,NA,NA,NA,"Liogier, A.H.",liogier,NA,236.0,NA,plantae,NA,NA,NA,NA,NA,NA
4604,huh,ok,83180.0,"Liu, Liang","Liou, Liang",L. Liu,L.Liu,L. Liu,"Liu, Liang",China,China,Poaceae,NA,NA,Liang Liu,"Liou, L.",liou,illou,"[author note: Herbarium and types: PE. Poaceae; ""Mostly published as 'L.Liou' but standard form changed to 'L.Liu' at request of Fl. China team, July 2004. ""Pl. Res. Gram."" is a manuscript which was never published, pers. comm. Sylvia Phillips"" (vide IPNI). Birth year cited ""1932"" in Index Herbariorum, ed. 8 & Index Herbariorum Sinicorum. 1993]. Example of Name Published: Sclerodactylon micrandrum Keng f. & L.Liu in Acta Bot. Sin., 9: 54. 1960",NA,plantae,NA,NA,NA,NA,NA,NA
4606,huh,ok,83180.0,"Liu, Liang","Liou, Lian",L. Liu,L.Liu,L. Liu,"Liu, Liang",China,China,Poaceae,NA,NA,Liang Liu,"Liou, L.",liou,illou,"[author note: Herbarium and types: PE. Poaceae; ""Mostly published as 'L.Liou' but standard form changed to 'L.Liu' at request of Fl. China team, July 2004. ""Pl. Res. Gram."" is a manuscript which was never published, pers. comm. Sylvia Phillips"" (vide IPNI). Birth year cited ""1932"" in Index Herbariorum, ed. 8 & Index Herbariorum Sinicorum. 1993]. Example of Name Published: Sclerodactylon micrandrum Keng f. & L.Liu in Acta Bot. Sin., 9: 54. 1960",NA,plantae,NA,NA,NA,NA,NA,NA
4609,huh,ok,83180.0,"Liu, Liang",L. Liou,L. Liu,L.Liu,L. Liu,"Liu, Liang",China,China,Poaceae,NA,NA,Liang Liu,"Liou, L.",liou,illou,"[author note: Herbarium and types: PE. Poaceae; ""Mostly published as 'L.Liou' but standard form changed to 'L.Liu' at request of Fl. China team, July 2004. ""Pl. Res. Gram."" is a manuscript which was never published, pers. comm. Sylvia Phillips"" (vide IPNI). Birth year cited ""1932"" in Index Herbariorum, ed. 8 & Index Herbariorum Sinicorum. 1993]. Example of Name Published: Sclerodactylon micrandrum Keng f. & L.Liu in Acta Bot. Sin., 9: 54. 1960",NA,plantae,NA,NA,NA,NA,NA,NA
2721,huh,ok,78576.0,"Liou, Ying Xing (Xin)",Ying-Xing Liou,Y. X. Liou,Y. X. Liou,Y. X. Liou,"Liou, Ying Xing (Xin)",China,NA,Zygophyllaceae,NA,NA,Ying Xing (Xin) Liou,"Liou, Y.",liou,ilouy,[author note: Herbarium and tpes: LZD; Zygophyllaceae and Caragana of China],NA,plantae,NA,NA,NA,NA,NA,NA
